지역 / 제조사,식품명,식품대분류,식품상세분류,Sector,cleanMenu,TYPE
커피에 반하다,딸기 크레이프 케익,빵류,케이크류,카페,딸기 크레이프 케익,
커피에 반하다,밀크 크레이프 케익,빵류,케이크류,카페,밀크 크레이프 케익,
커피에 반하다,초코스콘,빵류,기타 빵류,카페,초코스콘,
커피에 반하다,플레인스콘,빵류,기타 빵류,카페,플레인스콘,
커피에 반하다,잉글리쉬머핀,빵류,샌드위치류,카페,잉글리쉬머핀,
커피에 반하다,수제 크런치초코쿠키,과자류,쿠키.비스킷류,카페,수제 크런치초코쿠키,
커피에 반하다,수제 모카초코칩쿠키,과자류,쿠키.비스킷류,카페,수제 모카초코칩쿠키,
커피에 반하다,수제 치즈쿠키,과자류,쿠키.비스킷류,카페,수제 치즈쿠키,
커피에 반하다,초콜릿청크 쿠키,과자류,쿠키.비스킷류,카페,초콜릿청크 쿠키,
커피에 반하다,마카다미아넛 쿠키,과자류,쿠키.비스킷류,카페,마카다미아넛 쿠키,
커피에 반하다,록키로드 쿠키,과자류,쿠키.비스킷류,카페,록키로드 쿠키,
커피에 반하다,건포도 스콘,빵류,기타 빵류,카페,건포도 스콘,
커피에 반하다,모카번,빵류,기타 빵류,카페,모카번,
커피에 반하다,마카롱,과자류,기타 과자류,카페,마카롱,
커피에 반하다,블루베리머핀,빵류,케이크류,카페,블루베리머핀,
커피에 반하다,치즈머핀,빵류,케이크류,카페,치즈머핀,
커피에 반하다,오리지널 매콤치즈 핫도그,빵류,기타 빵류,카페,오리지널 매콤치즈 핫도그,
커피에 반하다,오리지널 치즈 핫도그,빵류,기타 빵류,카페,오리지널 치즈 핫도그,
커피에 반하다,블루베리 베이글,빵류,식빵류,카페,블루베리 베이글,
커피에 반하다,어니언 베이글,빵류,식빵류,카페,어니언 베이글,
커피에 반하다,치즈 베이글,빵류,식빵류,카페,치즈 베이글,
커피에 반하다,플레인 베이글,빵류,식빵류,카페,플레인 베이글,
커피에 반하다,크림치즈 프렛즐,빵류,기타 빵류,카페,크림치즈 프렛즐,
커피에 반하다,허니버터볼(소형/대형),빵류,기타 빵류,카페,허니버터볼,
커피에 반하다,갈릭브레드,빵류,기타 빵류,카페,갈릭브레드,
커피에 반하다,허니버터브레드,빵류,기타 빵류,카페,허니버터브레드,
커피에 반하다,크로크무슈,빵류,샌드위치류,카페,크로크무슈,
커피에 반하다,햄에그 치아바타,빵류,샌드위치류,카페,햄에그 치아바타,
커피에 반하다,불고기 치아바타,빵류,샌드위치류,카페,불고기 치아바타,
커피에 반하다,치킨먹물 치아바타,빵류,샌드위치류,카페,치킨먹물 치아바타,
커피에 반하다,치킨브리또,빵류,샌드위치류,카페,치킨브리또,
커피에 반하다,소시지브리또,빵류,샌드위치류,카페,소시지브리또,
커피에 반하다,불고기브리또,빵류,샌드위치류,카페,불고기브리또,
커피에 반하다,불고기베이크,빵류,샌드위치류,카페,불고기베이크,
커피에 반하다,소세지 프레즐,빵류,페이스트리류,카페,소세지 프레즐,
커피에 반하다,베이글칩(갈릭/허니),과자류,스낵류,카페,베이글칩,
피자나라치킨공주,피치구운치킨(오리지날),튀김류,치킨류,피자,피치구운치킨,
피자나라치킨공주,크런치즈볼,튀김류,기타 튀김류,피자,크런치즈볼,
피자나라치킨공주,리얼웨지버터갈릭,튀김류,기타 튀김류,피자,리얼웨지버터갈릭,
피자나라치킨공주,리얼웨지콘스프,튀김류,기타 튀김류,피자,리얼웨지콘스프,
피자알볼로,팔자피자L,빵류,피자류,피자,팔자피자,
피자알볼로,옥수수피자L,빵류,피자류,피자,옥수수피자,
피자알볼로,팔도피자L,빵류,피자류,피자,팔도피자,
맘스터치,간장마늘치킨,튀김류,치킨류,치킨,간장마늘치킨,
맘스터치,알룰로스치킨,튀김류,치킨류,치킨,알룰로스치킨,
맘스터치,바삭크림치즈볼,튀김류,기타 튀김류,치킨,바삭크림치즈볼,
삼삼한밥상(Ⅶ),바지락맑은국,국 및 탕류,어패류국.탕,None,바지락맑은국,
삼삼한밥상(Ⅶ),바지락 미역국,국 및 탕류,어패류국.탕,None,바지락 미역국,
삼삼한밥상(Ⅶ),북어 무국,국 및 탕류,어패류국.탕,None,북어 무국,
삼삼한밥상(Ⅶ),소고기 무국,국 및 탕류,육류국.탕,None,소고기 무국,
삼삼한밥상(Ⅶ),홍합 배춧국,국 및 탕류,채소류국.탕,None,홍합 배춧국,
삼삼한밥상(Ⅶ),미역 미소국,국 및 탕류,어패류국.탕,None,미역 미소국,
삼삼한밥상(Ⅶ),토마토 미소된장국,국 및 탕류,채소류국.탕,None,토마토 미소된장국,
삼삼한밥상(Ⅶ),닭곰탕,국 및 탕류,육류국.탕,None,닭곰탕,
삼삼한밥상(Ⅶ),소고기 들깨 알토란탕,국 및 탕류,육류국.탕,None,소고기 들깨 알토란탕,
삼삼한밥상(Ⅶ),코다리 뿌리채소 들깨탕,국 및 탕류,어패류국.탕,None,코다리 뿌리채소 들깨탕,
삼삼한밥상(Ⅶ),얼큰 콩나물 수제비,면 및 만두류,기타 면류,None,얼큰 콩나물 수제비,
삼삼한밥상(Ⅶ),퀴노아팥수프,죽 및 스프류,스프류,None,퀴노아팥수프,
삼삼한밥상(Ⅶ),함박스테이크 & 토마토카레소스,구이류,육류구이,None,함박스테이크  토마토카레소스,
삼삼한밥상(Ⅶ),퓨전떡갈비,구이류,육류구이,None,퓨전떡갈비,
삼삼한밥상(Ⅶ),참치 두부 함박스테이크,구이류,기타 구이류,None,참치 두부 함박스테이크,
삼삼한밥상(Ⅶ),유린기,튀김류,육류튀김,None,유린기,
삼삼한밥상(Ⅶ),과일먹은 닭탕수,튀김류,육류튀김,None,과일먹은 닭탕수,
삼삼한밥상(Ⅶ),소고기 가라아게 & 칠리소스,튀김류,육류튀김,None,소고기 가라아게  칠리소스,
삼삼한밥상(Ⅶ),삼치튀김 & 타르타르소스,튀김류,어패류튀김,None,삼치튀김  타르타르소스,
삼삼한밥상(Ⅶ),단호박 생선탕수 & 키위소스,튀김류,어패류튀김,None,단호박 생선탕수  키위소스,
삼삼한밥상(Ⅶ),두부해물완자,전.적 및 부침류,어패류전,None,두부해물완자,
삼삼한밥상(Ⅶ),돈수육 & 해물냉채,찜류,육류찜,None,돈수육  해물냉채,
삼삼한밥상(Ⅶ),닭가슴살 두부선,찜류,기타 찜류,None,닭가슴살 두부선,
삼삼한밥상(Ⅶ),두부구이 & 버섯소스,구이류,채소류구이,None,두부구이  버섯소스,
삼삼한밥상(Ⅶ),제주도 빙떡 & 귤간장소스,곡류 및 서류,떡류,None,제주도 빙떡  귤간장소스,
삼삼한밥상(Ⅶ),단호박 마전,전.적 및 부침류,채소류전,None,단호박 마전,
삼삼한밥상(Ⅶ),알록달록화전 & 멸치두부전,전.적 및 부침류,채소류전,None,알록달록화전  멸치두부전,
삼삼한밥상(Ⅶ),삼색 꽃 화전,전.적 및 부침류,부침류,None,삼색 꽃 화전,
삼삼한밥상(Ⅶ),일본식 계란말이,전.적 및 부침류,기타 전.적,None,일본식 계란말이,
삼삼한밥상(Ⅶ),토마토 채소 계란찜,찜류,기타 찜류,None,토마토 채소 계란찜,
삼삼한밥상(Ⅶ),돈불고기 파인애플볶음,볶음류,육류볶음,None,돈불고기 파인애플볶음,
삼삼한밥상(Ⅶ),만가닥버섯볶음,볶음류,채소류볶음,None,만가닥버섯볶음,
삼삼한밥상(Ⅶ),브로콜리견과류볶음,볶음류,채소류볶음,None,브로콜리견과류볶음,
삼삼한밥상(Ⅶ),유부 우엉 잡채,생채및 무침류,나물.채소류무침,None,유부 우엉 잡채,
삼삼한밥상(Ⅶ),곤약 감자조림,조림류,채소류조림,None,곤약 감자조림,
삼삼한밥상(Ⅶ),삼색나물 & 토마토양념장,생채및 무침류,나물.채소류무침,None,삼색나물  토마토양념장,
삼삼한밥상(Ⅶ),무염 겉절이,김치류,김치,None,무염 겉절이,
삼삼한밥상(Ⅶ),저염 겉절이,김치류,김치,None,저염 겉절이,
삼삼한밥상(Ⅶ),고구마 김치,김치류,김치,None,고구마 김치,
삼삼한밥상(Ⅶ),배 깍두기,김치류,김치,None,배 깍두기,
삼삼한밥상(Ⅶ),콜라비 깍두기,김치류,김치,None,콜라비 깍두기,
삼삼한밥상(Ⅶ),비타 오이 물김치,김치류,김치,None,비타 오이 물김치,
삼삼한밥상(Ⅶ),무말랭이 김치,김치류,김치,None,무말랭이 김치,
삼삼한밥상(Ⅶ),김치양배추볶음,볶음류,채소류볶음,None,김치양배추볶음,
삼삼한밥상(Ⅶ),매운 락교무침,생채및 무침류,나물.채소류무침,None,매운 락교무침,
삼삼한밥상(Ⅶ),모둠야채 수제피클,장아찌 및 절임류,장아찌.절임류,None,모둠야채 수제피클,
삼삼한밥상(Ⅶ),양파홍초절임,장아찌 및 절임류,장아찌.절임류,None,양파홍초절임,
삼삼한밥상(Ⅶ),유부초절임,장아찌 및 절임류,장아찌.절임류,None,유부초절임,
삼삼한밥상(Ⅶ),완두콩과 당근을 넣은 감자요거트샐러드,생채및 무침류,샐러드,None,완두콩과 당근을 넣은 감자요거트샐러드,
삼삼한밥상(Ⅶ),마늘칩 감자샐러드,생채및 무침류,샐러드,None,마늘칩 감자샐러드,
삼삼한밥상(Ⅶ),단호박견과류샐러드,생채및 무침류,샐러드,None,단호박견과류샐러드,
삼삼한밥상(Ⅶ),치즈두부샐러드,생채및 무침류,샐러드,None,치즈두부샐러드,
삼삼한밥상(Ⅶ),코울슬로샐러드,생채및 무침류,샐러드,None,코울슬로샐러드,
삼삼한밥상(Ⅶ),연근샐러드 & 흑임자소스,생채및 무침류,샐러드,None,연근샐러드  흑임자소스,
삼삼한밥상(Ⅶ),고구마순나물,생채및 무침류,나물.채소류무침,None,고구마순나물,
삼삼한밥상(Ⅶ),비름나물 된장무침,생채및 무침류,나물.채소류무침,None,비름나물 된장무침,
삼삼한밥상(Ⅶ),아욱 된장무침,생채및 무침류,나물.채소류무침,None,아욱 된장무침,
삼삼한밥상(Ⅶ),톳나물 두부무침,생채및 무침류,나물.채소류무침,None,톳나물 두부무침,
삼삼한밥상(Ⅶ),채소 초밥,밥류,김밥(초밥)류,None,채소 초밥,
삼삼한밥상(Ⅶ),홍시에이드,음료 및 차류,탄산음료류,None,홍시에이드,
고피자,클래식치즈피자,빵류,피자류,피자,클래식치즈피자,
고피자,햄앤체다피자,빵류,피자류,피자,햄앤체다피자,
고피자,고르곤졸라피자,빵류,피자류,피자,고르곤졸라피자,
고피자,페파로니,빵류,피자류,피자,페파로니,
고피자,페파로니매니아피자,빵류,피자류,피자,페파로니매니아피자,
고피자,청양페파로니피자,빵류,피자류,피자,청양페파로니피자,
고피자,하와이안피자,빵류,피자류,피자,하와이안피자,
고피자,슈퍼콤비네이션피자,빵류,피자류,피자,슈퍼콤비네이션피자,
고피자,고구마피자,빵류,피자류,피자,고구마피자,
고피자,베이컨포테이토피자,빵류,피자류,피자,베이컨포테이토피자,
고피자,불고기피자,빵류,피자류,피자,불고기피자,
고피자,부라타치즈피자,빵류,피자류,피자,부라타치즈피자,
고피자,나폴리슈림프피자,빵류,피자류,피자,나폴리슈림프피자,
고피자,디아볼라피자,빵류,피자류,피자,디아볼라피자,
고피자,토마토파스타,면 및 만두류,스파게티류,피자,토마토파스타,
고피자,까브로나라파스타,면 및 만두류,스파게티류,피자,까브로나라파스타,
고피자,알리오올리오파스타,면 및 만두류,스파게티류,피자,알리오올리오파스타,
고피자,미트소스파스타,면 및 만두류,스파게티류,피자,미트소스파스타,
고피자,새우필라프,밥류,볶음밥류,피자,새우필라프,
고피자,불고기필라프,밥류,볶음밥류,피자,불고기필라프,
고피자,버팔로윙오리지날,튀김류,치킨류,피자,버팔로윙오리지날,
고피자,버팔로윙데리야끼,튀김류,치킨류,피자,버팔로윙데리야끼,
고피자,순살치킨앤프라이,튀김류,치킨류,피자,순살치킨앤프라이,
고피자,치킨텐더,튀김류,치킨류,피자,치킨텐더,
고피자,치즈스틱,튀김류,기타 튀김류,피자,치즈스틱,
고피자,이탈리안샐러드,생채및 무침류,샐러드,피자,이탈리안샐러드,
고피자,치킨랜치샐러드,생채및 무침류,샐러드,피자,치킨랜치샐러드,
고피자,미니브라우니,빵류,기타 빵류,피자,미니브라우니,
고피자,감자튀김,튀김류,채소류튀김,피자,감자튀김,
고피자,청포도에이드,음료 및 차류,탄산음료류,피자,청포도에이드,
고피자,자몽에이드,음료 및 차류,탄산음료류,피자,자몽에이드,
고피자,라임에이드,음료 및 차류,탄산음료류,피자,라임에이드,
고피자,블루베리레몬에이드,음료 및 차류,탄산음료류,피자,블루베리레몬에이드,
피자헤븐,더블치즈(BL),빵류,피자류,피자,더블치즈,
피자헤븐,페퍼로니(BL),빵류,피자류,피자,페퍼로니,
피자헤븐,하와이안피자(BL),빵류,피자류,피자,하와이안피자,
피자헤븐,더블치즈베이컨(BL),빵류,피자류,피자,더블치즈베이컨,
피자헤븐,대만감자(BL),빵류,피자류,피자,대만감자,
피자헤븐,불고기(BL),빵류,피자류,피자,불고기,
피자헤븐,슈퍼슈프림(BL),빵류,피자류,피자,슈퍼슈프림,
피자헤븐,포테이토(BL),빵류,피자류,피자,포테이토,
피자헤븐,헤븐스페셜(BL),빵류,피자류,피자,헤븐스페셜,
피자헤븐,고구마스위트(BL),빵류,피자류,피자,고구마스위트,
피자헤븐,핫앤스파이시(BL),빵류,피자류,피자,핫앤스파이시,
피자헤븐,1988(BL),빵류,피자류,피자,,
피자헤븐,더블포테이토(BL),빵류,피자류,피자,더블포테이토,
피자헤븐,쉬림프디럭스(BL),빵류,피자류,피자,쉬림프디럭스,
피자헤븐,치킨바비큐(BL),빵류,피자류,피자,치킨바비큐,
피자헤븐,그릴드포크벨리(BL),빵류,피자류,피자,그릴드포크벨리,
피자헤븐,눈꽃치즈스테이크(BL),빵류,피자류,피자,눈꽃치즈스테이크,
피자헤븐,눈꽃치즈멕시카나(BL),빵류,피자류,피자,눈꽃치즈멕시카나,
피자헤븐,미트킹덤(BL),빵류,피자류,피자,미트킹덤,
피자헤븐,사대천왕(BL),빵류,피자류,피자,사대천왕,
피자헤븐,황제천왕(BL),빵류,피자류,피자,황제천왕,
피자헤븐,프랑크필레(BL),빵류,피자류,피자,프랑크필레,
피자헤븐,아메리칸스페셜(BL),빵류,피자류,피자,아메리칸스페셜,
피자헤븐,레드핫치킨(BL),빵류,피자류,피자,레드핫치킨,
피자헤븐,볼로네즈,면 및 만두류,스파게티류,피자,볼로네즈,
피자헤븐,포도도로,면 및 만두류,스파게티류,피자,포도도로,
피자헤븐,까르보나라,면 및 만두류,스파게티류,피자,까르보나라,
피자헤븐,치킨까르보나라,면 및 만두류,스파게티류,피자,치킨까르보나라,
